"Id","Sales"
30819,8995.59
40235,7263.48
6851,8158.34
12843,10651
27395,4964.46
17979,9136.6
3427,4138.27
31675,9428.61
860,6722.48
24828,6585.18
5996,5230.79
4284,3221.19
26540,8843.17
23972,6742.84
1716,7431.17
28252,3231.02
4,6710.92
23116,5994.07
37668,7332.9
16268,3520.57
35956,6735.86
11132,5993
19692,4660.32
5140,4885.43
22260,3020.93
32532,5543.36
11988,7177.85
30820,4914.24
39380,4043.97
10276,3215.91
33388,3672.89
14556,9455.97
40236,3458.94
25684,7273.43
6852,5068.67
17124,5038.17
34244,3200.5
15412,4204.08
3428,3550.55
20548,5000.49
9420,3276.61
17980,5006.26
21404,3662.9
35100,6147.55
7708,5183.34
8564,5708
29108,4959.72
2572,9001.98
29964,4927.86
36812,6710.73
38524,9036
27396,3743.54
13700,8232.32
31676,5008.3
12844,7654.48
18836,4825.48
16269,6689.83
23973,7669.66
4285,6095.84
11989,7711.38
11133,7305.86
861,7554.88
23117,7383.28
1717,8093.94
5997,6032.63
5,7159.52
17125,6980.63
34245,6278.25
22261,5863.58
21405,4328.66
26541,10656.9
9421,3856.91
30821,6158.19
10277,6020.59
35101,7290.9
33389,4446.69
35957,7268.49
5141,6148.86
12845,8515.74
6853,6197.13
36813,7482.21
20549,6305.06
3429,4012.5
32533,6872.8
2573,10099.1
8565,7138.51
24829,7815.88
29109,6664.88
18837,6239.51
25685,8385.43
15413,4732.5
40237,6566.15
38525,10399.9
7709,6301.26
17981,6224.96
39381,4764.19
27397,4547.7
29965,5952.52
31677,5988.2
19693,6009.76
14557,10757
28253,6319.75
13701,8988.51
37669,7968.31
24830,5578.11
34246,4474.2
35102,5602.54
10278,4502.31
20550,4891.61
5142,5037.83
16270,4658.13
22262,4211.69
15414,5006.37
30822,4803
11990,6050.67
6,5574.99
11134,5613.23
8566,5698.46
862,5820.21
29966,4656.29
13702,6780.31
17126,5207.84
26542,7334.66
39382,5207.11
1718,6515.17
17982,4747.53
33390,4686.92
27398,4849.2
29110,5126.46
2574,7666.06
19694,4537.78
40238,4651.23
35958,5620.9
3430,4559.4
28254,4602.73
9422,4183.78
32534,5407.02
36814,5753.77
18838,4766.95
23118,5484.19
4286,4478.44
14558,7573.62
38526,7507.4
12846,6355.95
6854,5027.53
25686,6254.32
21406,4582.39
23974,5564.56
7710,5103.37
37670,6354.01
31678,4875.6
5998,4984.44
5143,6496.01
22263,5725.75
4287,5743.13
26543,10068.9
10279,5620.67
24831,8415.2
27399,4973.3
29111,6957.62
18839,7072.74
23975,8035.54
11135,7520.04
25687,8520.71
19695,6550.22
30823,7070.55
13703,8967.53
15415,5199.31
33391,4776.53
9423,3482.72
29967,6767.61
17983,6885.87
14559,11983.9
35959,8048.55
2575,10042.2
8567,7483.96
32535,7455.48
6855,7151.68
863,8411.26
3431,3674.89
39383,4816.09
23119,7616.61
21407,4870.23
20551,6765.09
40239,6115.65
16271,6652.09
7711,7017.94
37671,8604.08
12847,8833.52
28255,5964.89
31679,6973.92
5999,6842.4
36815,8538.61
35103,7849.3
17127,6960.43
1719,8599.21
11991,8352.86
34247,6064.27
7,7748.99
38527,10798.8
33392,5208.61
26544,10603.6
15416,5675.03
23120,7654.34
9424,4409.75
10280,5686.2
3432,4737.89
22264,5788.43
35960,8052.92
13704,8984.55
27400,5394.52
24832,8281.04
28256,6108.76
25688,8979.56
4288,5874.13
2576,10853.5
7712,6450.61
6856,6418.1
30824,6185.62
5144,6234.89
11136,7789.39
39384,5132.35
14560,12954.5
21408,5298.09
35104,7892.93
40240,5952.62
31680,6246.34
864,8442.1
20552,6113.01
8568,6864.13
23976,8070.01
29968,6192.34
36816,8366.88
38528,10973.5
17128,6645.35
34248,6035.07
16272,6733.6
29112,6548.32
8,7956
32536,6752.28
12848,8413.47
11992,8276.38
17984,6240.21
6000,6262.48
19696,5875.74
18840,6244.06
37672,8878.57
1720,9144.32
9425,4433.99
23121,5620.61
7713,3522.63
22265,4171.64
23977,5582.44
13705,6089.16
24833,5788.6
5145,3715.48
35105,5819.07
3433,5111.74
30825,3555.29
10281,4108.57
34249,4340.74
28257,4519.39
33393,5231.66
11137,5494.54
15417,5892.77
865,5630.15
35961,5561.02
25689,6231.53
27401,5473.35
4289,4272.69
39385,5663.5
38529,7609.56
20553,3593.62
36817,5813.74
2577,7484.77
29969,3642.67
32537,3901.85
37673,6129.24
19697,3381.59
14561,8399.31
21409,5223.41
12849,5867.95
40241,4543.9
18841,3569.52
31681,3536.46
16273,4788.39
26545,7534.2
29113,4025.81
17985,3625.16
8569,3873.89
11993,5531.09
1721,6133.49
6857,3557.82
6001,3582.33
17129,4069.68
9,5240.59
23122,5873.6
39386,4146.42
35106,5784.63
13706,6683.17
24834,6088.42
36818,5878.12
8570,4998.35
3434,3735.93
4290,3362.47
27402,4086.27
26546,7981.3
19698,4457.1
5146,4634.21
40242,3545.06
2578,7649.26
29970,4537.07
33394,3959.97
30826,4627.13
15418,4189.67
25690,6725.18
28258,3434.28
38530,7601.35
9426,3397.73
32538,4988.47
6002,4559.14
31682,4587.74
37674,6266.1
35962,5803.13
21410,4018.91
34250,3393.96
22266,3262.34
17130,5290.13
29114,4878.78
866,5906
16274,3648.84
7714,4674.9
14562,8894.3
10282,3327.83
18842,4573.83
17986,4597.82
6858,4613.99
1722,6587.85
11138,5686.5
23978,6025.99
20554,4688.78
10,5721.32
11994,5921.99
12850,6037.39
3435,4342.54
8571,6088.09
33395,4753.94
32539,6047.89
5147,6081.46
30827,5539.96
2579,9343.91
25691,7514.37
19699,5237.24
7715,5699.35
22267,5619.26
35107,7362.3
16275,6676.19
867,7177.4
23123,7185.74
9427,3983.55
28259,5939.54
10283,5456.58
29115,6480.61
4291,5621.43
21411,4679.25
34251,5972.75
11139,7055.59
17131,6507.44
36819,7253.22
26547,9409.16
18843,5525.84
13707,7618.14
39387,4971.59
37675,7429.44
11995,7247.96
6003,5665.93
14563,11614.2
23979,7171.58
40243,6075.56
20555,5445.9
35963,7179.9
29971,5590.12
15419,5205.28
6859,5683.4
38531,9613.44
12851,7202.77
27403,4858.39
17987,5733.36
24835,7204.89
11,6942.8
1723,7548.56
31683,5542.47
8572,7775.18
22268,5402.01
23124,7741.57
33396,5286.89
40244,5927.36
3436,4758.38
7716,6883.08
13708,9528.39
5148,6626.66
28260,5772.39
2580,10994.8
29972,6547.38
9428,4473.29
20556,6696.01
36820,8362.12
35964,8060.65
23980,8013.89
15420,5692.44
6860,6771.03
32540,7564.03
19700,6343.47
39388,5445.88
35108,8003.56
10284,5378.9
29116,7098.7
16276,6223.18
12,8001.59
21412,5209.32
4292,5550.59
11140,7917.52
17132,7147.9
12852,9309.37
26548,10612.8
868,8555.5
30828,6695.91
27404,5347.03
24836,8228.17
31684,6793.62
6004,6707.94
34252,5743.67
14564,11149
18844,6690.68
37676,8855.78
38532,11011.3
17988,6614.67
1724,9166.54
11996,8364.44
25692,8814.6
21413,3528.14
24837,7657.49
3437,3367.08
9429,3134.02
23981,7573.67
35109,7095.96
39389,3717.44
4293,4415.74
7717,6062.98
34253,4566.98
15421,4142.66
22269,4272.5
28261,4549.65
26549,10046
13709,7992.28
36821,7220.02
23125,7256.69
16277,5127.28
29117,6371.96
40245,4629.89
14565,10444.8
35965,7134.05
11141,7114.96
17133,7099.01
8573,6451.54
32541,6218.7
5149,5932.51
30829,5960.93
20557,5952.32
37677,7604.18
10285,4336.01
11997,7404.78
25693,8180.89
12853,7788.95
29973,5857.96
2581,9417.13
19701,5839.05
27405,3685.23
6861,5958.09
38533,9420.85
33397,3543.08
13,7024.88
1725,7870.3
869,7313.23
31685,5720.46
17989,6248.96
6005,5880.18
18845,6113.24
5150,6981.96
3438,5945.69
13710,9235.55
39390,6377.33
35110,7985.42
2582,10869.5
23982,8633.68
8574,8463.72
36822,8623.61
23126,7856.2
26550,10919.4
30830,7579.79
14566,11062.7
29974,7741.97
21414,5860.36
4294,5720.84
11142,7677.26
22270,5692.63
28262,5964.64
32542,8387.41
19702,7217.73
38534,10825.4
24838,8527.51
10286,5623.45
29118,7473.14
1726,9362.94
20558,7823.99
16278,6265.32
40246,6004.21
34254,5756.08
25694,9195.62
15422,6701.32
12854,8768.65
14,8356.9
18846,7369.17
870,8441.83
9430,5080.32
33398,5626.36
6006,7777.14
37678,9134.59
11998,8608.52
6862,7588.82
35966,8633.45
7718,7538.4
17134,7180.58
27406,6246.4
31686,7580.53
17990,7526.26
3439,3811.1
16279,5513.35
23127,6021.86
13711,6181.79
30831,3849.93
22271,4834.89
20559,4034.43
35111,6165.42
34255,4984.76
39391,4127.38
23983,6027.16
28263,5119.37
15423,4330.83
29975,3778.9
5151,4290.53
36823,6110.71
10287,4716.89
26551,8386.58
871,6113.91
11999,5746.83
1727,6827.2
4295,5005.63
35967,5920.3
2583,8394.88
8575,4389.46
11143,5830.57
18847,3864.06
19703,3784.88
38535,8584.06
24839,6160.72
29119,4651.06
27407,4249.68
17991,3863.59
17135,4417.18
40247,4915.43
14567,10433
25695,6801.39
33399,4070.7
15,5800.4
12855,5973.67
32543,4436.66
21415,4088.69
6863,3871.82
9431,3524.67
7719,3907.57
6007,3879.19
37679,6584.81
31687,3906.46
29976,3779.61
10288,3255.83
3440,3573.02
8576,4252.66
15424,4081.28
17136,4260.29
872,5095.7
5152,3921.75
35112,5122.53
28264,3359.67
32544,4178.69
17992,3733.76
20560,3779.33
23128,4907.67
29120,4160.01
21416,3864.31
2584,6570.43
22272,3157.85
11144,4981.37
6864,3753.9
26552,6581.6
36824,5134
24840,5011.46
27408,3929.77
33400,3836.42
39392,3932.49
40248,3391.26
4296,3253.99
31688,3825.45
35968,5019.32
23984,4949.69
12856,5068.22
9432,3296.25
16,4901.13
38536,6806.39
34256,3312.55
14568,6998.89
7720,3789.17
25696,5460.74
30832,3781.32
37680,5446.31
1728,5608.77
18848,3749.64
6008,3826.28
19704,3552.78
13712,5475.08
12000,5021.77
16280,3614.61
3441,4492.15
15425,5269.45
33401,4686.22
10289,4394.36
22273,4165.42
28265,4532.61
23129,5831.28
9433,4028.18
30833,4260.04
34257,4408.5
8577,4856.57
11145,5911.27
27409,4771.28
19705,3921.36
35113,5973.18
24841,5803.55
36825,5998.7
39393,5226.75
29121,4818.85
14569,8574.38
21417,4577.02
2585,8232.7
4297,4367.4
35969,5832.14
26553,8183.41
23985,5766.02
32545,4800.42
5153,4642.25
29977,4196.67
38537,8471.17
7721,4328.87
13713,6918.28
37681,6527.12
16281,4798.28
20561,4280.4
40249,4808.06
17137,4793.13
31689,4234.36
6865,4372.35
12857,6496.54
25697,6379.46
17,5690.52
1729,6485
18849,4157.48
6009,4419.97
17993,4223.53
12001,6057.61
873,5874.23
22274,6981.56
33402,5218.13
2586,13949.8
23130,10286.8
28266,7453.94
35114,10256.1
35970,9913.34
8578,8754.58
9434,4452.96
10290,6860.8
15426,5640.21
24842,10617.9
29978,7919.44
7722,8166.96
39394,5381.06
14570,17887.2
37682,10958.5
23986,10371.9
4298,7153.8
30834,8183.77
26554,14655.5
3442,4824.32
12858,10529.9
13714,11657.3
29122,8985.63
27410,5412.82
18850,8106.38
40250,7571.48
16282,7991.42
21418,5128.13
34258,7438.87
18,9684.62
11146,9982.47
17138,9645.97
36826,10232.5
874,10254
38538,14057.3
25698,11635
31690,7982.39
5154,8273.34
20562,8079.33
32546,8833.66
6866,8167.26
17994,8229.81
19706,7824.71
12002,10170
1730,11355.8
6010,7963.15
4299,8233.45
24843,10742.7
29123,9693.32
34259,8272.39
3443,8425.15
35115,10364.1
13715,13806.9
8579,10347.4
10291,8150.46
25699,12617.8
35971,10788
23131,10135.6
21419,8638.68
36827,10881.3
30835,9147.75
15427,11091.7
7723,9377.58
27411,8873.41
875,10737.4
38539,14396.3
2587,13552.1
16283,9334.28
20563,9141.88
37683,12364
22275,7849.78
11147,10334.5
28267,8581.35
32547,10225.6
17139,10397.2
19707,8492.46
9435,7940.26
33403,8685.15
40251,9135.29
14571,16074.8
31691,9234.3
17995,8998.54
12003,11245.7
23987,10566.1
12859,12380.7
5155,9000.95
6011,9125.63
26555,14119.9
18851,8945.98
1731,12309.2
39395,9532.9
29979,9132.79
19,10185.1
6867,9258.93
34260,6889.67
3444,6472.55
40252,7231.07
23132,9579.74
9436,5995.14
5156,7382.5
14572,17937.3
22276,6458.41
11148,9536.42
19708,7095.52
33404,7001.04
10292,6769.44
13716,12155.1
2588,13661.4
25700,12148.2
37684,11655.5
8580,8148.65
31692,7734.62
15428,8281.03
35116,9797.21
36828,10359
32548,8091.3
18852,7230.58
38540,14378.4
7724,7735.47
29980,7412.15
21420,6985.36
20564,7131.28
1732,11925.7
4300,6751.39
20,9718.76
35972,10125.5
28268,7006.91
17140,8570.85
24844,10436.8
16284,7522.87
27412,7289.19
17996,7275.84
26556,14142.3
6868,7522.59
12860,10712.2
30836,7548.35
876,10252.8
39396,7506.57
29124,7893.37
6012,7350.9
23988,10184.8
12004,10137.5
2589,11234.9
9437,5521.35
33405,6346.63
14573,12020.4
5157,6625.22
3445,5950.67
35117,7864.27
23133,8022.16
4301,6825.72
8581,7175.68
34261,6944.61
21421,6201.37
28269,7052.72
15429,7026.18
30837,6367.28
20565,6518.37
7725,6399.92
39397,6747.63
10293,6616.84
36829,7991.05
29125,7187.01
16285,7613.32
877,8046.47
31693,6090.07
22277,6584.64
17141,7614.96
35973,7752.74
26557,11728.7
38541,11455.9
18853,6400.62
13717,9700.76
24845,8309.21
40253,7348.77
6013,6289.82
1733,8768.22
11149,7877.49
25701,8993.18
32549,6987.42
23989,8129.38
17997,6493.63
19709,6082.09
29981,6298.25
27413,6439.84
12005,8274.5
6869,6390.46
12861,9181.35
21,7648
37685,8573.21
21422,3282.28
34262,3569.33
9438,3041.58
40254,3866.17
16286,3966.36
4302,3456.71
2590,5892.7
7726,3458.8
30838,3322.39
15430,4157.83
23134,4278.27
31694,3413.4
20566,3153.66
39398,3676.66
14574,6537.86
3446,3313.88
5158,3168.7
1734,5366.78
17142,3807.95
29982,3413.16
35118,4259.72
18854,3291.91
13718,5962.92
38542,6404.03
28270,3540.73
10294,3623.12
29126,3373.04
878,4608.65
26558,6313.78
32550,3590.51
22278,3310.86
8582,3667.45
17998,3429.92
24846,4856.55
33406,3221.53
6014,3428.71
23990,4881.32
35974,4938.62
6870,3337.63
37686,5647.02
12006,5060.23
22,4567.33
19710,3213.8
25702,5617.73
27414,3458.11
11150,4327.7
12862,5139.12
36830,4966.18
2591,7625.46
28271,5654.87
14575,8322.62
40255,5911.49
17143,5818.08
21423,4133.15
3447,3936.51
22279,5363.44
12007,6269.8
1735,6336.32
29983,4897.54
24847,6128.87
23991,6120.85
35975,6193.43
6015,5038.48
20567,4854.81
5159,5452.59
35119,6504.82
37687,6496.52
38543,8031.06
879,5962.5
6871,4986.33
16287,6142.65
27415,4281.82
15431,4629.63
26559,7911.55
12863,6748.6
29127,5894.87
13719,6934.16
33407,4218.49
39399,4585.37
17999,5055.86
23135,6331.02
34263,5690.44
25703,6482.02
30839,4940.41
8583,5342.78
36831,6221.08
32551,5454.62
31695,4929.79
10295,5239.63
18855,4963.38
9439,3672.68
4303,5432.2
19711,4645.83
23,5830.78
11151,6122.18
7727,4941.65
15432,3024.24
28272,2529.07
20568,3412.6
3448,2704.05
1736,5229.12
17144,3564.47
27416,2947.86
33408,2837.65
22280,2344.23
40256,2581.18
12864,4943.98
13720,5370.96
9440,2429.41
11152,4424.44
8584,3831.47
29128,3523.87
2592,5939.85
880,4620.4
38544,6221.78
6872,3401.59
35976,4550.07
34264,2484.12
39400,3086.72
10296,2374.12
23136,4401.66
7728,3410.08
25704,5147.26
23992,4503.03
14576,6476.42
4304,2399.85
5160,3311.96
30840,3405.26
18000,3182.89
37688,5220.79
21424,2837.01
35120,4557.02
24,4345.29
36832,4764.1
24848,4621.09
31696,3426.39
16288,2670.75
12008,4595.55
26560,6001.5
19712,3188.13
18856,3306.25
29984,3251.97
6016,3325.24
32552,3845.44
20569,7490.44
29129,7920.39
881,8304.29
28273,7904.92
10297,7332.81
27417,6914.01
39401,6989.53
23137,8393.95
21425,6786.77
22281,7482.6
2593,10557.7
8585,7887.1
23993,8566.68
33409,6700.66
5161,7251.54
19713,7161.64
24849,8651.66
9441,5784.33
35121,8194.09
13721,9941.26
40257,8147.86
29985,7088.49
14577,12046.2
34265,7850.73
16289,8563.01
15433,7757.89
35977,8133.15
26561,11322.9
30841,7161.7
36833,8290.45
17145,8572.63
7729,7175.74
4305,7538.17
25705,9397.11
1737,8968.85
31697,6915.11
11153,7963.63
25,7898.96
18857,7396.39
38545,10807.2
3449,6102.74
6017,6942.51
18001,7413.93
6873,7065.75
37689,8890.89
32553,7686.86
12009,8497.48
12865,9511.62
28274,8471.19
27418,7524.12
33410,7404.6
2594,16720
1738,12813.6
16290,8796.38
7730,8729.77
8586,9450.18
4306,8377.39
9442,6060.72
35122,11703.8
29130,9751.98
23138,11482.3
10298,8088.57
21426,7196.67
34266,8658.49
36834,11459.2
31698,8410.31
18002,8640.74
13722,12773.7
14578,19959.7
26,10988.5
24850,11742.2
3450,6473.89
15434,7480.24
39402,7810.03
882,11515.9
29986,8324.34
22282,8017.58
25706,12809.3
6874,8734.88
5162,9100.61
23994,11493.8
30842,8613.21
6018,8631.91
12866,11801
17146,9869.19
38546,17077.9
11154,11328.6
12010,11849.1
26562,17182.4
40258,8760.66
18858,8548.68
32554,9274.18
35978,11357.8
19714,8081.89
20570,8525.45
37690,12549
8587,9355.29
27419,6619.36
22283,9218.53
35123,9412.46
40259,9831.51
34267,9546.42
7731,8243.31
2595,11406.7
39403,6765.7
19715,7904.76
4307,9254.08
15435,6788.67
14579,12327
21427,6275.76
23139,9091.04
33411,6217.75
11155,9159.86
17147,8402.69
1739,10282.4
10299,8833.81
38547,11786.1
20571,8312.27
35979,9353.71
31699,8457.1
29987,8330.19
23995,9301.51
13723,10399
30843,8385.95
9443,5568.16
28275,9639.16
29131,8970.42
6019,8242.71
883,9588.51
3451,6094.02
16291,9848.19
32555,9268.41
6875,8268.18
25707,10157.4
26563,11560.5
18859,8091.25
36835,9665.76
5163,8220.62
12011,9335.23
12867,10036.9
18003,8054.59
37691,10037.2
27,9066.98
24851,9544.81
27420,6629.98
34268,5562.96
9444,5588.16
23140,6118.05
7732,4465.19
14580,9386.81
33412,6456.92
21428,6409.78
8588,5025.47
28276,5711.33
40260,6005.09
3452,6176.48
13724,7489.59
2596,8701.76
19716,4189.94
35124,6044.37
12012,6284.1
4308,5500.8
1740,6793.43
20572,4562.63
5164,4679.3
15436,7548.77
26564,8996.35
32556,4858.13
17148,5334.64
884,6093.89
29132,4997.48
36836,6155.41
29988,4475.39
35980,5944.78
22284,5313.68
23996,6107.61
11156,6098.33
38548,8856.67
39404,7132.88
6876,4469.5
28,5795.8
6020,4438.69
37692,6762.97
10300,5552.56
16292,6111.63
12868,6986.59
18860,4429.07
30844,4452.36
24852,6230.21
25708,6888.2
18004,4508.58
31700,4326.38
2597,7815.97
21429,2874.86
13725,7112.66
20573,3947.96
40261,3181
35125,5166.37
33413,2949.05
9445,2635.45
10301,2896.85
8589,4578.42
34269,2891.44
27421,3042.41
3453,2782.84
22285,2710.18
28277,2920.11
23141,5107.42
1741,6354.58
7733,3984.41
24853,5694.31
36837,5845.45
15437,3582.91
885,5599.3
14581,9259.87
4309,2807.34
29133,4040.33
11157,5160.64
5165,3782.79
30845,3938.72
26565,8005.65
19717,3664.28
38549,8271.75
39405,3338.63
17149,4538.76
6021,3811.89
12013,5714.48
23997,5432.01
35981,5461.12
16293,3226.78
12869,6349.36
18861,3830.98
25709,6454.01
6877,3947.74
32557,4482.17
31701,3926.74
37693,6483.4
29989,3720.21
29,5179.82
18005,3819.48
14582,5870.11
7734,3723.14
5166,3762.23
40262,4595.34
27422,5452.52
35126,4527.54
28278,4648.04
10302,4515.66
3454,5029.07
1742,5048.32
39406,5519.22
19718,3549.02
23142,4425.7
15438,5666.82
29134,4009.34
21430,5298.06
2598,5362.57
33414,5345.09
22286,4372.27
8590,3821.81
34270,4650.97
26566,5614.9
38550,5557.67
13726,5240.4
30846,3651.85
24854,4629.67
9446,4654.83
12014,4490.31
20574,3612.54
4310,4456.56
29990,3655.95
31702,3840.15
23998,4578.85
11158,4268.44
6878,3669.02
35982,4568.81
30,4244.27
886,4431.21
17150,4285.15
36838,4691.48
32558,4058.54
16294,4840.28
12870,4677.64
25710,5224.65
18862,3633.02
18006,3680.41
6022,3648.12
37694,5158.22
33415,5338.62
14583,9064.87
40263,6044.67
21431,5222.16
23143,6146.22
7735,4994.12
15439,5674.16
39407,5616.99
4311,5656.54
9447,4741.43
10303,5547.9
887,6061.84
22287,5576.45
29991,5204.34
3455,5052.04
2599,8206.31
26567,8363.51
38551,8597.61
24855,6266.24
13727,6320.84
29135,5936.99
20575,5113.72
36839,6383.47
28279,5911.54
23999,6198.95
8591,5709.83
34271,5889.28
17151,5826.99
32559,5686.83
31,5857.73
5167,5385.19
25711,6532.5
1743,6366.47
27423,5432.77
11159,6138.64
19719,4714.52
6879,5007.95
31703,5059.31
37695,6532.26
16295,6380.69
35983,6272.19
12871,6398.85
35127,6458.98
18007,5032.64
18863,4972.51
12015,6198.53
30847,5075.92
6023,5042.43
13728,12342.7
21432,8148.9
5168,8497.44
27424,8274.87
23144,10626.8
14584,17264.8
22288,7982.5
3456,7433.55
24856,11694.3
8592,9219.84
19720,8608.59
39408,7967.04
888,11347.9
38552,14309.8
10304,7624.27
1744,12055.1
7736,8867
29136,9241.02
11160,10253.4
34272,8363.3
28280,8380.67
2600,14140.7
15440,8761.7
35984,10587.1
17152,10035.1
40264,8192.18
33416,8028.89
35128,10443.6
29992,8832.33
24000,11136.2
4312,8063.92
16296,9160.49
25712,12443.7
30848,9019.4
37696,11663.4
26568,14843.8
32,10455.3
20576,8626.59
36840,11184.5
9448,6907.29
31704,8756.97
6024,8559.63
12872,11559.2
12016,10795.8
32560,9300.66
6880,8928.59
18864,9054.55
18008,9026.69
33417,5298.23
3457,5084.78
17153,6185.42
22289,4434.7
13729,7561.64
15441,5600.35
35129,6976.67
38553,9493.69
1745,7616.67
23145,7044.13
40265,4883.17
20577,5360.53
8593,5769.73
21433,5155.23
26569,9629.68
19721,4981.16
5169,5454.06
30849,5311.73
7737,5365.36
39409,5708.51
10305,4587.43
889,6892.49
12017,7026.7
4313,4604.38
2601,9399.6
25713,7738.73
28281,4762.87
12873,7059.01
32561,5871
33,6685.6
18865,5250.34
24857,7164.04
9449,4612.04
27425,5403.72
29137,5780.23
34273,4684.94
29993,5193.23
14585,10558.8
6025,5286.25
16297,5081.41
18009,5335.94
11161,6872.22
35985,6841.82
6881,5326.54
24001,7075.36
36841,6999.4
31705,5270.31
37697,7518.17
20578,3905.06
22290,5063.16
23146,5548.81
10306,5369.5
19722,3558.89
38554,7271.76
28282,5351.9
40266,5853.48
29138,4648.29
2602,6879.51
18866,3826.27
7738,3915
5170,4529.31
30850,3914.68
1746,5561.13
29994,4065.91
39410,6332.56
27426,5902.2
14586,7533.51
34274,5411.34
36842,5516.89
21434,5704.45
34,5291.38
35986,5560.79
3458,5652.31
26570,7116.39
24858,5335.25
890,5217.58
8594,4302.48
9450,5044.73
6026,4201.71
4314,5355.35
37698,5804.88
18010,4009.33
32562,4391.46
11162,5602.01
35130,5753.14
33418,5700.81
13730,6033.58
12018,5729.74
25714,5674.27
16298,5823.84
31706,3852.79
24002,5471.97
6882,4000.8
17154,4656.83
15442,6616.35
12874,5829.59
29995,3854.24
27427,4933.85
26571,7751.26
23147,5560.72
13731,6133.13
29139,4425.86
1747,6194.06
10307,4453.26
17155,4616.78
30851,3947.04
22291,4326.15
2603,7696.86
28283,4653.19
12019,5553.09
35987,5591.87
32563,4423.76
5171,4160.73
3459,4414.05
33419,4765.13
9451,4085.14
891,5608.49
34275,4508.86
6883,3978.61
40267,4715.11
14587,9179.59
19723,3695.38
36843,5713.12
24003,5617.39
11163,5499.33
35131,5691.79
38555,7993.53
15443,5416.43
7739,3982.64
21435,4817.84
8595,4472.01
18867,3906.33
12875,5532.22
16299,5154.07
35,5416.74
25715,6217.31
20579,4051.79
24859,5658.12
39411,4937.67
6027,3992.07
4315,4517.08
31707,3961.53
18011,3952.17
37699,6121.22
29996,6288
38556,10490.9
10308,5425.04
892,7965.9
39412,4847.68
24860,7944.83
27428,5007.84
8596,6831.75
2604,9991.71
28284,5779.49
3460,4579.1
35132,7433.45
35988,7802.76
15444,5640.85
17156,7261.15
11164,7273.41
33420,4917.65
40268,5782.98
22292,5531.15
23148,7204.05
24004,7796.02
16300,6476.27
26572,9965.09
18868,6250.23
19724,5900.26
9452,4323.01
13732,9068.56
34276,5785.5
29140,6416.05
21436,4963.58
20580,6154.46
32564,6785.11
12876,8489.66
25716,8608.16
6884,6366.75
31708,6299.17
30852,6291.44
5172,6094.77
7740,6381.11
37700,8696.25
14588,11796.5
36844,8030.54
6028,6211.11
18012,6608.03
12020,8026.59
36,7538.15
4316,5609.15
1748,8648.95
33421,3727.14
7741,3176.3
22293,2641.72
27429,3830.82
11165,3842.12
8597,3579.11
893,3991.71
3461,3532.65
35133,3811.99
9453,3259.71
2605,5111.76
10309,2781.06
14589,5355.24
24005,3839.18
16301,3037.54
26573,4944.71
32565,3411.15
23149,3742.87
13733,4604.13
39413,3962.41
24861,3872.41
29141,3223.2
20581,3080.11
40269,2926.27
34277,2760.81
4317,2727.52
25717,4081.69
12877,4467.76
6885,3129.47
28285,2824.48
5173,3149.23
38557,5142.11
15445,4100.1
17157,3622
30853,2996.28
12021,4107.71
1749,4201.51
