"Id","Sales"
23975,7921.97
11135,7315.81
25687,8341.25
19695,6300.12
30823,7235.04
13703,8959.64
15415,4896.65
33391,4430.21
9423,3284.23
29967,6649.15
17983,6750.87
14559,11666.1
35959,7920.76
2575,9567.37
8567,6960.58
32535,7317.77
6855,7105.67
863,8439.95
3431,3649.33
39383,4509.19
23119,7423.58
21407,4751.28
20551,6573.96
40239,5953.89
16271,6622.47
7711,6846.61
37671,8447.59
12847,9076.78
28255,6065.75
31679,6944.94
5999,6678.11
36815,8694.57
35103,7687.95
17127,6997.09
1719,8587.68
11991,7999.95
34247,5843.41
7,7481.42
38527,10678.5
33392,5174.17
26544,10822
15416,5612.12
23120,7693.13
9424,4339.36
10280,5664.42
3432,4928.74
22264,5911.97
35960,8088.84
13704,8633.69
27400,5459.96
24832,8603.43
28256,6358.72
25688,9045.65
4288,6008.43
2576,10940.2
7712,6241.2
6856,6323.09
30824,6148.99
5144,6090.29
11136,7576.16
39384,4976.98
14560,12985.8
21408,5341.3
35104,7878.64
40240,5804.47
31680,6163.85
864,8608.89
20552,5951.93
8568,6363.06
23976,8217.67
29968,6056.83
36816,8537.38
38528,11212.3
17128,6436.77
34248,6048.61
16272,6753.4
29112,6359.5
8,7979.7
32536,6557.56
12848,8304.94
11992,7982.45
17984,6082.58
6000,6140.94
19696,5671.66
18840,6188.71
37672,8817.13
1720,9486.55
9425,3968.58
23121,5780.76
7713,3482.64
22265,4230.02
23977,5723.03
13705,6206.57
24833,6002.45
5145,3778.88
35105,6002.78
3433,4740.33
30825,3612.5
10281,4146.65
34249,4468.75
28257,4820.92
33393,4760.75
11137,5701.25
15417,5275.52
865,5778.81
35961,5640.38
25689,6401.6
27401,4913.27
4289,4338.38
39385,5076.36
38529,7826.71
20553,3681.34
36817,5989.75
2577,7678.15
29969,3765.52
32537,3894.16
37673,6193.05
19697,3496.77
14561,8181.05
21409,4780.08
12849,5861.75
40241,4606.78
18841,3696.28
31681,3593.01
16273,4777.55
26545,7636.8
29113,4249.93
17985,3672.47
8569,3798.68
11993,5509.25
1721,6358.07
6857,3547.34
6001,3580.2
17129,4091.27
9,5290.23
23122,5861.04
39386,3680.38
35106,5738.09
13706,6564.23
24834,6041.32
36818,5832.67
8570,5130.35
3434,3516.37
4290,3330.4
27402,3800.93
26546,7956.5
19698,4556.01
5146,4756.37
40242,3431.01
2578,7613.46
29970,4566.99
33394,3689.07
30826,4769.83
15418,3800.26
25690,6658.07
28258,3429.84
38530,7491.78
9426,3087.76
32538,5128.08
6002,4701.42
31682,4722.69
37674,6237.97
35962,5750.29
21410,3745.34
34250,3356.29
22266,3221.34
17130,5348.97
29114,4946.4
866,5806.65
16274,3595.26
7714,4847.04
14562,9003.7
10282,3296.52
18842,4684.07
17986,4742.73
6858,4774.98
1722,6633.37
11138,5804.94
23978,5963.91
20554,4958.63
10,5650.55
11994,5897.23
12850,6015.1
3435,4558.52
8571,5822.31
33395,4941.99
32539,6115.16
5147,5974.75
30827,5506.1
2579,9160.73
25691,7585.84
19699,5140.55
7715,5636.46
22267,5485.56
35107,7403.73
16275,6725.57
867,6992.34
23123,7260.29
9427,3949.28
28259,5969.87
10283,5201.47
29115,6406.73
4291,5457.14
21411,4838.68
34251,5888.6
11139,7117.76
17131,6621.07
36819,7170.61
26547,9429.76
18843,5557.94
13707,7521.9
39387,4827.81
37675,7372.1
11995,7030.81
6003,5588.3
14563,11924.6
23979,7233.47
40243,5813.59
20555,5499.82
35963,7160.27
29971,5670.76
15419,5565.8
6859,5620.77
38531,9543.73
12851,7158.87
27403,5064.31
17987,5805.02
24835,7318.74
11,6822.31
1723,7616.37
31683,5522.35
8572,7957.65
22268,5210.4
23124,7739.39
33396,4844.11
40244,5567.53
3436,4492.37
7716,7012.48
13708,9431.88
5148,6716.05
28260,5667.59
2580,11244.6
29972,6694.77
9428,4085.36
20556,6786.25
36820,8506.22
35964,8226.71
23980,8123.15
15420,4974.02
6860,6956.44
32540,7609.47
19700,6337.54
39388,4749.03
35108,8154.18
10284,5256.25
29116,7057.52
16276,5740.23
12,8171.78
21412,4777.37
4292,5470.77
11140,7936.02
17132,7133.58
12852,9069.75
26548,10753.9
868,8721.41
30828,6812.1
27404,4937.67
24836,8413.45
31684,6987.75
6004,6896.57
34252,5556.69
14564,11069.8
18844,6767.95
37676,8909.83
38532,11225.7
17988,6663.58
1724,9600.01
11996,8376.89
25692,8915.35
21413,3489.38
24837,7828.41
3437,3380.36
9429,3132.74
23981,7647.03
35109,7167.69
39389,3535.03
4293,4309.07
7717,6153.42
34253,4460.69
15421,4161.86
22269,4119.16
28261,4521.32
26549,10412.2
13709,7964.77
36821,7351.14
23125,7417.04
16277,5033.64
29117,6318.82
40245,4395.12
14565,10753.1
35965,7224.81
11141,7404.87
17133,7274.58
8573,6460.83
32541,6280.93
5149,5980.28
30829,5971.49
20557,6086.65
37677,7747.64
10285,4282.95
11997,7580.48
25693,8388.86
12853,7848.35
29973,5840.63
2581,9665.85
19701,5834.64
27405,3725.71
6861,6007.12
38533,9900.21
33397,3585.71
13,7103.24
1725,8214.57
869,7394.85
31685,5729.21
17989,6450.87
6005,5920.82
18845,6218.98
5150,7143.27
3438,5485.53
13710,9309.12
39390,5331.52
35110,7918.68
2582,10776.5
23982,9322.6
8574,8967.36
36822,8724.03
23126,7935.35
26550,10704.7
30830,8003.98
14566,10579.9
29974,8448.52
21414,5585.41
4294,5851.99
11142,7688.78
22270,5856.79
28262,6134.15
32542,8865.48
19702,7480.45
38534,10700.1
24838,8903.37
10286,5449.11
29118,7671.64
1726,9550.9
20558,8204.72
16278,6253.76
40246,5813.02
34254,5691.01
25694,9406.35
15422,6117.79
12854,8782.42
14,8825.27
18846,7867.35
870,8633.51
9430,4396.44
33398,5068.99
6006,8322.99
37678,9005.49
11998,8835.59
6862,7907.61
35966,9013.41
7718,7831.05
17134,7310.6
27406,5812.37
31686,8000.05
17990,8147.43
3439,4370.69
16279,5562.04
23127,6195.81
13711,5933.01
30831,3860.45
22271,4952.53
20559,4036.95
35111,6303.59
34255,5070.16
39391,4296.23
23983,6093.42
28263,5400.73
15423,4525.34
29975,3931.05
5151,4453.18
36823,5987.7
10287,4761.12
26551,8352.35
871,6035.34
11999,5757.15
1727,7004.73
4295,5258.82
35967,5888.93
2583,8478.23
8575,4350.11
11143,5938.93
18847,3917.1
19703,3763.55
38535,8770.5
24839,6243.31
29119,4769.12
27407,4513.85
17991,3879.86
17135,4480.01
40247,4841.13
14567,10491.9
25695,6860.85
33399,4379
15,5829.17
12855,5846.3
32543,4377.36
21415,4462.81
6863,3878.51
9431,3645.14
7719,3966.77
6007,3929.84
37679,6650.9
31687,3996.87
29976,3766.06
10288,3289.35
3440,3396.46
8576,4171.46
15424,3804.82
17136,4289.23
872,4913.79
5152,4010.8
35112,5101.06
28264,3485.99
32544,4145.32
17992,3721.27
20560,3809.76
23128,4915.27
29120,4276.81
21416,3610.4
2584,6360.13
22272,3217.34
11144,4942.14
6864,3751.66
26552,6386.72
36824,4983.68
24840,4923.21
27408,3682.9
33400,3613.18
39392,3607.36
40248,3458.22
4296,3274.43
31688,3811.04
35968,4916.79
23984,4917.1
12856,4920.09
9432,3081.83
16,4780.43
38536,6677.18
34256,3387.11
14568,6682
7720,3758.23
25696,5298.68
30832,3722.96
37680,5245.51
1728,5507.65
18848,3719.35
6008,3828.22
19704,3511.13
13712,5253.1
12000,4934.49
16280,3553.35
3441,4573.63
15425,5133.59
33401,4521.5
10289,4257.03
22273,4108.36
28265,4554.78
23129,5727.36
9433,3951.95
30833,4164.89
34257,4360.08
8577,4620.38
11145,5917.11
27409,4764.09
19705,3703.14
35113,5997.04
24841,5762.64
36825,5884.79
39393,4908.73
29121,4798.55
14569,8603.4
21417,4517.44
2585,8204.82
4297,4316.74
35969,5769.16
26553,8167.47
23985,5705.81
32545,4570.69
5153,4604.22
29977,4269.07
38537,8395.14
7721,4098.59
13713,6739.14
37681,6224.25
16281,4605.22
20561,4082.04
40249,4734.51
17137,4709.46
31689,4012.66
6865,4240.41
12857,6330.42
25697,6173.95
17,5588.96
1729,6359.88
18849,4056.33
6009,4314.55
17993,4090.46
12001,5950.03
873,5733.63
22274,6849.06
33402,5045.93
2586,13773.9
23130,10385.7
28266,7603.35
35114,10390.1
35970,9963.16
8578,8709.42
9434,4200.08
10290,6961.78
15426,5388.77
24842,10937.6
29978,7882.92
7722,8246.2
39394,4944.51
14570,18047
37682,10985.7
23986,10368.5
4298,7165.35
30834,8283.49
26554,14513.6
3442,4686.13
12858,10893.1
13714,11564.8
29122,8946.17
27410,5182.07
18850,8204.05
40250,7515.67
16282,8138.52
21418,4804.32
34258,7363.85
18,9638.07
11146,10343.4
17138,9909.95
36826,10469.1
874,10392.4
38538,14754.6
25698,11548.1
31690,8114.03
5154,8348.95
20562,8070.61
32546,8830.6
6866,8322.57
17994,8216.18
19706,7598.1
12002,10374.5
1730,11437.7
6010,7950.12
4299,7864.99
24843,10988.6
29123,9684
34259,8030.69
3443,8575.28
35115,10247.3
13715,13799.6
8579,10607.1
10291,7988.33
25699,12187.9
35971,10928.9
23131,10191.3
21419,8687.59
36827,11012.6
30835,8957
15427,11011.6
7723,9411.22
27411,8962.74
875,10700.1
38539,14774.9
2587,13453.6
16283,9155.31
20563,9538.46
37683,11944
22275,7588.04
11147,10278.8
28267,8399.17
32547,10229
17139,10588
19707,8495.82
9435,7849.4
33403,8784.38
40251,8891.35
14571,16540.7
31691,9223.33
17995,8895.09
12003,11408
23987,10922.9
12859,12441.5
5155,9051.12
6011,9150.92
26555,13927.4
18851,8983.67
1731,12108.5
39395,9538.42
29979,8908.18
19,10360.4
6867,9331.26
34260,6838.73
3444,6425.19
40252,6791.81
23132,9431.79
9436,5791.14
5156,7038.48
14572,19012.9
22276,6265.72
11148,9177.47
19708,7036.52
33404,7029.53
10292,6457.76
13716,12091
2588,13285.6
25700,11952.1
37684,11653.1
8580,7843.71
31692,7850.34
15428,7878.14
35116,9665.37
36828,10555.5
32548,8083.12
18852,7092.28
38540,14342.3
7724,7597.77
29980,6902.54
21420,6882.88
20564,7261.32
1732,12113.2
4300,6475.07
20,9675.8
35972,10040.3
28268,6984.93
17140,8344.4
24844,10481.4
16284,7196.57
27412,7262.6
17996,7025.26
26556,14203.2
6868,7396.97
12860,10681.8
30836,7431.12
876,10396.2
39396,6916.81
29124,7619.42
6012,7013.64
23988,10143.5
12004,9985.25
2589,12110.4
9437,5705.07
33405,6413.13
14573,12871.5
5157,6643.79
3445,6275.92
35117,8013.61
23133,8129.31
4301,7119.74
8581,7319.65
34261,7188.31
21421,6447.58
28269,7397.18
15429,7337.13
30837,6427.76
20565,6688.79
7725,6536.19
39397,6633.19
10293,6927.83
36829,8270.91
29125,7108.05
16285,7926.97
877,8273.45
31693,6153.37
22277,6871.16
17141,7753.88
35973,7888.13
26557,12561.3
38541,12488.5
18853,6508.13
13717,10202.7
24845,8631.76
40253,7454.3
6013,6333.03
1733,9249.77
11149,8229.01
25701,9320.51
32549,7056.12
23989,8247
17997,6565.86
19709,6094.52
29981,6354.54
27413,6670.52
12005,8543.73
6869,6493.41
12861,9419.93
21,7826.95
37685,8855.34
21422,3079.6
34262,3546.65
9438,2934.8
40254,3617.13
16286,3612.57
4302,3188.32
2590,5509.16
7726,3631.35
30838,3141.81
15430,3782
23134,3805.77
31694,3645.79
20566,3013.42
39398,3255.06
14574,6220.67
3446,3104.06
5158,3039.39
1734,5418.78
17142,3633.22
29982,3334.69
35118,3855.07
18854,3253.38
13718,5875.34
38542,6184.5
28270,3387.02
10294,3354.59
29126,3124.76
878,4254.45
26558,6010.51
32550,3600.24
22278,3135.03
8582,3484.72
17998,3492.83
24846,4518.15
33406,3128.48
6014,3586.78
23990,4879.48
35974,4987.65
6870,3301.28
37686,5531.47
12006,4861.52
22,4463.77
19710,3279.72
25702,5579.72
27414,3268.61
11150,3832.91
12862,4659.61
36830,4695.56
2591,7591.73
28271,5730.86
14575,8440.27
40255,5715.12
17143,5766.15
21423,4046.55
3447,3871.32
22279,5349.43
12007,6225.26
1735,6277.03
29983,4960.8
24847,6110.18
23991,6070.51
35975,6118.57
6015,4941.5
20567,4737.79
5159,5377.39
35119,6485.39
37687,6300.35
38543,8039.25
879,5831.74
6871,4900.86
16287,6097.26
27415,4259.83
15431,4476.69
26559,7886.04
12863,6676.77
29127,5793.73
13719,6906.25
33407,4091.88
39399,4252.39
17999,4950.56
23135,6219.85
34263,5652.21
25703,6374.77
30839,4888.92
8583,5190.29
36831,6138.58
32551,5294.71
31695,4795.64
10295,5125.38
18855,4865.32
9439,3375.11
4303,5335.48
19711,4461.98
23,5735.53
11151,6224.22
7727,4856.84
15432,2648.63
28272,2558.02
20568,3512.7
3448,2444.76
1736,5274.63
17144,3573.95
27416,2676.96
33408,2591.14
22280,2331.11
40256,2546.87
12864,4979.44
13720,5404.56
9440,2127.58
11152,4408.9
8584,3933.95
29128,3600.61
2592,5861.1
880,4613.93
38544,6213.95
6872,3492.49
35976,4604.24
34264,2480.6
39400,2695.52
10296,2305.16
23136,4358.04
7728,3494.07
25704,5078.35
23992,4511.39
14576,6151.31
4304,2334.19
5160,3359.74
30840,3461.53
18000,3202.35
37688,5238.39
21424,2553.27
35120,4627.8
24,4297.36
36832,4913.68
24848,4714.26
31696,3546.79
16288,2490.94
12008,4603.39
26560,5897.96
19712,3204.45
18856,3378.12
29984,3359.37
6016,3386.32
32552,3955.84
20569,7565.75
29129,7658.06
881,8143.22
28273,8213.63
10297,7762.87
27417,7352.2
39401,7354.94
23137,8410.49
21425,7241
22281,7692.38
2593,10431.6
8585,7888.46
23993,8477.37
33409,7157.34
5161,7113.15
19713,7009.79
24849,8689.51
9441,6176.41
35121,8139.11
13721,9986.85
40257,8198.06
29985,6787.2
14577,12262.8
34265,8065.45
16289,8699.81
15433,8049.15
35977,8050.16
26561,11281.3
30841,7058.78
36833,8257.04
17145,8447.65
7729,7114.5
4305,7753.73
25705,9345.32
1737,8970.92
31697,6788.81
11153,8246.52
25,7811.63
18857,7314.56
38545,10659.3
3449,6613.47
6017,6827.73
18001,7347.93
6873,6975.58
37689,8736.27
32553,7457.41
12009,8513.16
12865,9438.28
28274,8702.03
27418,7324.51
33410,7130.73
2594,16817.8
1738,13340
16290,8662.96
7730,8902.74
8586,9452.13
4306,8293.02
9442,5687.76
35122,11755.1
29130,9500.79
23138,11584.8
10298,8006.34
21426,6881.25
34266,8549.49
36834,11632
31698,8388.15
18002,8526.2
13722,12996.3
14578,20607.3
26,11278.2
24850,12033.2
3450,6448.48
15434,7232.01
39402,7160.65
882,11780.6
29986,8651.4
22282,7892.34
25706,13222.1
6874,8942.45
5162,8961.23
23994,11763.6
30842,8749.58
6018,8721.43
12866,12459
17146,9803.29
38546,17966
11154,11815.7
12010,12200.1
26562,17443.3
40258,8527.94
18858,8447.68
32554,9513.22
35978,11580.1
19714,7956.74
20570,8574.29
37690,12606.5
8587,9703.21
27419,6737.59
22283,9399.67
35123,9516.57
40259,9532.92
34267,9469.05
7731,8487.83
2595,11397.3
39403,6369.16
19715,7879.92
4307,9342.02
15435,6675.48
14579,12142.6
21427,6496.41
23139,9261.52
33411,6135.52
11155,9278.64
17147,8909.98
1739,10298.9
10299,9059.63
38547,11948.7
20571,8662.04
35979,9452.24
31699,8630
29987,8272.95
23995,9606.51
13723,10194.8
30843,8442.93
9443,5527.1
28275,9964.08
29131,9051.08
6019,8266.55
883,9618.46
3451,6243.49
16291,10273.7
32555,9402.21
6875,8447.04
25707,10295
26563,11548.3
18859,8320.25
36835,9834.15
5163,8355.68
12011,9451.79
12867,9903.12
18003,8243.22
37691,9943.37
27,9097.87
24851,9871.8
27420,6796.93
34268,5834.67
9444,5714.68
23140,6180.01
7732,4359.33
14580,10336.2
33412,6438.46
21428,6625.29
8588,4883.95
28276,6060.61
40260,6117.7
3452,6464.88
13724,7819.65
2596,9101.03
19716,4076.48
35124,6046.11
12012,6298.02
4308,5717.55
1740,7038.75
20572,4551.93
5164,4561.61
15436,7766.51
26564,9400.99
32556,4735.46
17148,5347.72
884,6180.8
29132,4904.76
36836,6357.35
29988,4305.26
35980,5958.14
22284,5601.8
23996,6139.92
11156,6221.52
38548,9395.68
39404,6881.41
6876,4373.84
28,5793.28
6020,4238.58
37692,6901.41
10300,5729.25
16292,6444.87
12868,7117.19
18860,4353.27
30844,4335.14
24852,6381.1
25708,7029.39
18004,4383.23
31700,4195.91
2597,7777.34
21429,2932.97
13725,7147.61
20573,3907.2
40261,3280.8
35125,5096.38
33413,3038.67
9445,2613.65
10301,2884.26
8589,4428.2
34269,2935.34
27421,3095.07
3453,2782.5
22285,2693.49
28277,2977.17
23141,5052.63
1741,6435.85
7733,4056.69
24853,5825.06
36837,5941.35
15437,3440.5
885,5642.03
14581,9803.85
4309,2735.66
29133,3997.84
11157,5154.36
5165,3725.44
30845,4130.55
26565,8104.5
19717,3669.89
38549,8383.74
39405,3400.97
17149,4493.85
6021,3850.22
12013,5715.01
23997,5471.39
35981,5487.77
16293,3135.65
12869,6444.24
18861,3933.83
25709,6423.69
6877,4086.48
32557,4344.66
31701,3972.02
37693,6466.87
29989,3788.99
29,5105.92
18005,3879.09
14582,5622.72
7734,3816.56
5166,3703.15
40262,4536.84
27422,5189.14
35126,4586.51
28278,4926.55
10302,4504.27
3454,4854.51
1742,4937.5
39406,5034.61
19718,3671.03
23142,4495.1
15438,5062.87
29134,3929.94
21430,5081.06
2598,5033.78
33414,5132.44
22286,4567.02
8590,3671.54
34270,4813.61
26566,5448.52
38550,5313.49
13726,4875.92
30846,3543.64
24854,4685.87
9446,4339.7
12014,4387.37
20574,3632.8
4310,4475.57
29990,3631.56
31702,4025.42
23998,4760.52
11158,4130.19
6878,3691.52
35982,4771.67
30,4289.5
886,4317.51
17150,4250.59
36838,4803.06
32558,3993.67
16294,4748.64
12870,4456.13
25710,5091.9
18862,3702.29
18006,3691.72
6022,3726.36
37694,5048.93
33415,5607.17
14583,9172.73
40263,5946.82
21431,5581.42
23143,6358.53
7735,5154.09
15439,5849.09
39407,5710.06
4311,5739.45
9447,4874.59
10303,5631.96
887,6073.64
22287,5808.18
29991,5558.76
3455,5382.37
2599,8541.52
26567,8707.47
38551,8802.8
24855,6539.72
13727,6176.23
29135,6273.41
20575,5396.15
36839,6574.44
28279,6286.79
23999,6426.47
8591,5783.33
34271,6020.71
17151,6005.03
32559,6001.66
31,5926.77
5167,5593.55
25711,6770.99
1743,6471.29
27423,5759.3
11159,6341.41
19719,4846.21
6879,5240.47
31703,5307.75
37695,6618.43
16295,6369.41
35983,6451.31
12871,6360.4
35127,6637.86
18007,5199.23
18863,5173.22
12015,6344.65
30847,5360.79
6023,5290.26
13728,12091.7
21432,8012.13
5168,8409.94
27424,8127.61
23144,10692.8
14584,17777.4
22288,7802.79
3456,7390.89
24856,12094.3
8592,9127.08
19720,8470.73
39408,7465.48
888,11551.4
38552,14344.9
10304,7611.14
1744,12266.6
7736,8939.88
29136,8984.53
11160,10164.1
34272,8137.62
28280,8338.94
2600,13904.1
15440,8350.94
35984,10668.6
17152,10033.2
40264,7740.25
33416,7913.33
35128,10349.3
29992,8482.54
24000,11318.4
4312,7858.26
16296,8882.81
25712,12496.2
30848,9076.47
37696,11570.6
26568,14804.4
32,10524.2
20576,8727.51
36840,11430.2
9448,6683.4
31704,8768.89
6024,8555.97
12872,11712.1
12016,10795.2
32560,9225.42
6880,9062.51
18864,9167.87
18008,8949.07
33417,4294.34
3457,4111.67
17153,5967.61
22289,4054.61
13729,7319.39
15441,4601.86
35129,6837.31
38553,9221.77
1745,7637.56
23145,6948.54
40265,4418.71
20577,5347.02
8593,5693.93
21433,4274.43
26569,9397.53
19721,4934.69
5169,5270.01
30849,5147.03
7737,5376.81
39409,4535.83
10305,4207.13
889,6717.35
12017,6957.79
4313,4097.43
2601,9128.21
25713,7657.45
28281,4300.29
12873,7051.47
32561,5802.19
33,6565.89
18865,5200.17
24857,7114.63
9449,3687.67
27425,4339.12
29137,5542.09
34273,4275.89
29993,5102.24
14585,10729.1
6025,5164.23
16297,4537.21
18009,5190.19
11161,6958.33
35985,6718.13
6881,5316.45
24001,6950.46
36841,6950.93
31705,5186.61
37697,7446.24
20578,3950
22290,5109.23
23146,5362.54
10306,5455.36
19722,3433.53
38554,7326.28
28282,5537.82
40266,5725.83
29138,4708.31
2602,6918.88
18866,3763.71
7738,3890.08
5170,4530.37
30850,3896.85
1746,5433.35
29994,4142.93
39410,5948.09
27426,5844.74
14586,7680.48
34274,5564.85
36842,5404.79
21434,5542.65
34,5268.96
35986,5533.43
3458,5588.78
26570,7184.52
24858,5233.46
890,5082.16
8594,4359.82
9450,4802.52
6026,4241.23
4314,5444.06
37698,5544.42
18010,4010.1
32562,4445.94
11162,5678.36
35130,5704.17
33418,5553.58
13730,5912.19
12018,5753.92
25714,5470.84
16298,5863.01
31706,3729.46
24002,5421.31
6882,4008.91
17154,4642.55
15442,6313.11
12874,5738.98
29995,3883.63
27427,4974.07
26571,7895.24
23147,5583.94
13731,6050.7
29139,4448.56
1747,6317.41
10307,4493.41
17155,4618.26
30851,3918.36
22291,4424.3
2603,7969.41
28283,4833.23
12019,5596.66
35987,5522.37
32563,4353.82
5171,4228.53
3459,4620.93
33419,4879.05
9451,3969.31
891,5580.42
34275,4638.15
6883,3979.16
40267,4693.43
14587,9437.45
19723,3629
36843,5670.82
24003,5627.4
11163,5507.2
35131,5700.39
38555,8020.14
15443,5369.87
7739,3969.92
21435,4892.25
8595,4331.58
18867,3880.96
12875,5615.2
16299,5178.76
35,5421.11
25715,6240.78
20579,3993.39
24859,5709.42
39411,4787.79
6027,3990.47
4315,4684.21
31707,3949.23
18011,3923.15
37699,6025.96
29996,6207.29
38556,10202
10308,5402.78
892,8333.96
39412,4819.4
24860,8372.29
27428,5264.99
8596,6953.37
2604,9886.47
28284,5918.68
3460,4801.42
35132,7448.82
35988,7893.51
15444,5877.98
17156,7401.91
11164,7370.76
33420,5204.1
40268,5627.57
22292,5538.29
23148,7290.68
24004,7981.39
16300,6403.35
26572,9991.58
18868,6461.93
19724,5917.51
9452,4329.76
13732,9158.09
34276,5784.04
29140,6477.47
21436,5286.61
20580,6347.35
32564,6927.4
12876,8672.59
25716,8662.17
6884,6735.59
31708,6450.62
30852,6514.18
5172,6273.7
7740,6651.22
37700,8466.8
14588,12235.4
36844,8248.47
6028,6520.81
18012,6900
12020,8120.52
36,7749.84
4316,5628.71
1748,8881.48
33421,3201.23
7741,3119.06
22293,2497.12
27429,3323.6
11165,3700.44
8597,3496.52
893,3788.9
3461,3109.62
35133,3640.48
9453,2790.13
2605,4896.36
10309,2508.92
14589,5073.2
24005,3650.24
16301,2729.73
26573,4733.15
32565,3265.46
23149,3570.73
13733,4435.83
39413,3258.97
24861,3677.11
29141,3078.13
20581,3065.38
40269,2609.11
34277,2528.53
4317,2519.85
25717,3898.48
12877,4197.16
6885,3071.42
28285,2624.02
5173,3075.79
38557,4764.87
15445,3447.96
17157,3484.75
30853,2889.85
12021,3831.37
