"Id","Sales"
40244,5801.25
3436,4781.59
7716,6859.75
13708,9217.51
5148,6598.56
28260,5507.11
2580,10982.2
29972,6241.15
9428,4291.39
20556,6366.89
36820,8611.84
35964,8502.06
23980,7839.32
15420,4321.06
6860,7039
32540,7540.48
19700,5837.71
39388,4889.71
35108,8112.38
10284,5291.86
29116,7126.07
16276,5378.17
12,7773.01
21412,4445.3
4292,5401.88
11140,7615.35
17132,7083.34
12852,8593.26
26548,9950.42
868,8632.27
30828,6861.46
27404,4756.58
24836,8150.64
31684,6913.02
6004,7102.39
34252,5557.43
14564,10685.8
18844,6454.62
37676,8911.81
38532,10962.8
17988,6565.17
1724,9442.79
11996,8159.01
25692,8561.89
21413,3471.42
24837,8052.37
3437,3853.28
9429,3636.65
23981,7810.86
35109,7237.08
39389,3758.35
4293,4285.13
7717,5976.84
34253,4511.55
15421,4228.58
22269,4021.01
28261,4444.88
26549,10445.3
13709,7996.1
36821,7300.67
23125,7368.57
16277,5014.51
29117,6063.27
40245,4565.99
14565,10295.6
35965,7396.6
11141,7213.14
17133,7262.27
8573,6509.58
32541,6233.31
5149,5937.01
30829,5669.17
20557,5662.8
37677,7736.16
10285,4482.55
11997,8035.32
25693,8591.26
12853,8026.72
29973,5176.07
2581,9502
19701,5333.24
27405,3709.05
6861,6000.99
38533,9852.14
33397,3740.01
13,7311.92
1725,8126.49
869,7463.15
31685,5679.34
17989,6523.47
6005,6018.91
18845,6185.13
5150,7396.11
3438,6847.92
13710,9385.34
39390,6225.66
35110,8015.92
2582,10178.5
23982,9576.32
8574,9159.8
36822,8660.8
23126,8161.5
26550,10422.6
30830,7996.48
14566,10661.9
29974,8545.65
21414,6132.79
4294,5880.38
11142,7566.32
22270,6016.02
28262,6010.95
32542,8636.85
19702,7668.97
38534,10414.2
24838,8964.54
10286,5794.6
29118,7699.87
1726,9007.7
20558,7971.91
16278,6301.57
40246,5917.78
34254,5460.75
25694,9375.96
15422,7362.86
12854,8947.24
14,8681.68
18846,7967.2
870,8224.12
9430,5642.56
33398,5617.39
6006,8820.47
37678,9005.68
11998,8601.25
6862,8221.16
35966,9067.71
7718,8115.77
17134,7516.67
27406,6249.11
31686,8026.48
17990,8882.87
3439,4855.47
16279,5710.66
23127,6151.84
13711,6082.28
30831,3975.89
22271,5106.32
20559,3958.81
35111,6396.14
34255,5206.19
39391,4328.87
23983,6140.5
28263,5728.14
15423,4139.21
29975,3977.48
5151,4744.01
36823,6150.63
10287,4979.22
26551,8018
871,5860.14
11999,5600.31
1727,7193.24
4295,5930.24
35967,6032.4
2583,8730.99
8575,4211.08
11143,5663.01
18847,3874.75
19703,3584.05
38535,8963.94
24839,6365.12
29119,5220.79
27407,4152.57
17991,4000.88
17135,4253.04
40247,5375.73
14567,9913.82
25695,6998.11
33399,3979.72
15,5626.26
12855,5741.29
32543,4375.27
21415,4173.67
6863,3849.52
9431,3760.7
7719,3811.23
6007,4035.45
37679,7255.87
31687,3987.83
29976,3659.51
10288,3342.07
3440,3674.61
8576,4093.39
15424,3996.49
17136,4378.55
872,4841.3
5152,3995.29
35112,5282.62
28264,3543.5
32544,4159.79
17992,3762.31
20560,3829.78
23128,5202.55
29120,4358.27
21416,3573.17
2584,6468.79
22272,3407.28
11144,4838.57
6864,3801.96
26552,6318.78
36824,4975.49
24840,4976.14
27408,3397.04
33400,3679.58
39392,3751.21
40248,3789.54
4296,3211.38
31688,3816.94
35968,4911.32
23984,4940.1
12856,4884.2
9432,3227.06
16,4655.76
38536,6710.56
34256,3468.05
14568,7071.31
7720,3744.98
25696,5197.21
30832,3562.79
37680,5185
1728,5591.99
18848,3716.86
6008,3818.56
19704,3531.83
13712,5435.91
12000,4920.46
16280,3640.12
3441,4880.54
15425,5230.63
33401,4773.46
10289,4330.05
22273,4253.52
28265,4719.33
23129,5590.53
9433,4294.09
30833,4142.61
34257,4371.92
8577,4524.18
11145,5945.31
27409,4814.02
19705,3754.4
35113,6050.49
24841,5694.4
36825,6215.93
39393,5141.35
29121,4834.68
14569,8758.2
21417,4751.38
2585,8253.88
4297,4274.19
35969,5955.71
26553,8144.84
23985,5659.4
32545,4380.6
5153,4577.71
29977,4020.07
38537,8426.62
7721,3828.24
13713,6894.29
37681,6272.74
16281,4608.84
20561,4113.43
40249,4946.62
17137,4688.04
31689,3853.93
6865,3989.34
12857,6371.82
25697,6104.37
17,5441
1729,6155.69
18849,4208.38
6009,4234.36
17993,4241.28
12001,5827.78
873,5522.68
22274,6558.27
33402,5019.87
2586,13884.4
23130,10384.4
28266,7486.81
35114,10379.1
35970,9886.91
8578,8744.25
9434,4533.7
10290,7065.54
15426,4939.84
24842,11762.7
29978,7071.97
7722,8168.5
39394,4764.07
14570,16825.2
37682,10576.9
23986,10637.3
4298,7092.53
30834,8435.32
26554,14919.5
3442,4834.15
12858,10963.5
13714,11652.8
29122,8895.43
27410,5002.83
18850,8062.54
40250,7489.59
16282,7930.27
21418,4437.59
34258,7439.43
18,9298.94
11146,9670.44
17138,9491.85
36826,10243.3
874,10514.3
38538,14314.6
25698,11868.9
31690,8125.7
5154,8168
20562,7291.65
32546,8965.76
6866,8395.77
17994,8067.79
19706,6796.05
12002,10183.2
1730,11217.1
6010,7869.4
4299,7637.98
24843,11034.1
29123,9526.93
34259,8147.84
3443,8578.72
35115,9641.48
13715,13806.3
8579,10633.6
10291,8153.13
25699,11729.4
35971,10745.9
23131,9880.61
21419,8782.97
36827,10461.3
30835,8739.17
15427,10854.1
7723,9189.98
27411,8841.54
875,10521
38539,14638.6
2587,12923.3
16283,9537.2
20563,9272.75
37683,11420.6
22275,7782.44
11147,10191
28267,8472.41
32547,10728.6
17139,11076.8
19707,8362.05
9435,8278.78
33403,8716.48
40251,8844.55
14571,17098.4
31691,9453.71
17995,8699.18
12003,12025.6
23987,11134.6
12859,12535
5155,8653.99
6011,8937.28
26555,13532.7
18851,8935.91
1731,11318.3
39395,8950.36
29979,8546.94
19,10175
6867,9105.78
34260,6831.79
3444,6744.48
40252,6676.52
23132,9641.38
9436,6400.74
5156,6949.51
14572,18669
22276,6270.11
11148,8815.85
19708,6837.71
33404,6895.35
10292,6758.73
13716,12358.6
2588,13294
25700,12003.7
37684,11823.3
8580,8069.77
31692,7930.36
15428,7737.9
35116,9661.22
36828,10476.9
32548,8196.87
18852,6956.24
38540,14552.3
7724,7470.86
29980,6760.86
21420,6566.56
20564,6938.94
1732,11887.3
4300,6391.83
20,10004.1
35972,10073.1
28268,7184.46
17140,8317.78
24844,10727.4
16284,7208.49
27412,7148.81
17996,7247.49
26556,14489.6
6868,7453.33
12860,10889.4
30836,7341.96
876,10737.2
39396,6566.38
29124,7409.44
6012,7093.08
23988,10563.4
12004,10083.8
2589,12649
9437,5905.54
33405,6030.48
14573,12431.2
5157,6432.17
3445,6532.85
35117,7911.3
23133,7805.68
4301,7235.74
8581,7242.83
34261,7175.52
21421,5988.68
28269,7280.71
15429,6616.75
30837,6505.72
20565,6476.02
7725,6597.41
39397,6260.02
10293,7286.41
36829,8268.51
29125,6979.97
16285,8015.59
877,8126.37
31693,6057.33
22277,7025.02
17141,7623.85
35973,7832.1
26557,12724.4
38541,13003.1
18853,6477.32
13717,10229.5
24845,8783.16
40253,7532.25
6013,6268.36
1733,9193.71
11149,8081.92
25701,9455.17
32549,6681.66
23989,8071.2
17997,6651.59
19709,5649.87
29981,5756.05
27413,6154.06
12005,8419.72
6869,6481.36
12861,9334.68
21,7571.67
37685,8674.34
21422,3349.02
34262,3868.19
9438,3724.6
40254,3740.13
16286,3591.26
4302,3078.21
2590,5576.61
7726,3659.24
30838,3183.21
15430,4382.53
23134,3863.2
31694,3706.16
20566,2898.06
39398,3449.78
14574,6350.88
3446,3571.92
5158,3056.41
1734,5539.47
17142,3633.43
29982,3171.73
35118,4028.25
18854,3254.35
13718,5991.34
38542,6072.96
28270,3369.07
10294,3539.82
29126,3151.11
878,4278
26558,5845.21
32550,3744.44
22278,3229.84
8582,3651.36
17998,3662.92
24846,4671.11
33406,3557.75
6014,3522.87
23990,4991.93
35974,5103.57
6870,3265.48
37686,5615.25
12006,4878.43
22,4507.07
19710,3183.83
25702,5652.06
27414,3461.95
11150,3572.47
12862,4596.76
36830,4741.02
2591,7088.85
28271,5534.7
14575,8193.47
40255,5626.72
17143,5672.85
21423,3717.1
3447,3889.75
22279,5374.62
12007,6396.58
1735,6088.69
29983,4730.34
24847,6211.89
23991,6127.49
35975,6246.47
6015,4815.57
20567,4852.56
5159,5303.39
35119,6622.05
37687,6239.21
38543,7777.08
879,5885.69
6871,4680.35
16287,6027.57
27415,3935.14
15431,4232.82
26559,7539.21
12863,6673.78
29127,5840.06
13719,7019.24
33407,3927.67
39399,4095.67
17999,5065.49
23135,6238.78
34263,5545.21
25703,6498.82
30839,5116.21
8583,5256.14
36831,6225.76
32551,5074.38
31695,4840.79
10295,5127.01
18855,4984.78
9439,3502.39
4303,5277.66
19711,4524.25
23,5582.36
11151,6204.23
7727,4743.39
15432,2956.87
28272,2616.47
20568,3340.56
3448,2946.27
1736,4926.82
17144,3595
27416,2827.29
33408,2981.94
22280,2447.85
40256,2858.76
12864,5169.8
13720,5555.53
9440,2677.76
11152,4573.53
8584,3957.23
29128,3529.13
2592,5552.43
880,4466.4
38544,6138.54
6872,3489.49
35976,4690.41
34264,2608.71
39400,3307.06
10296,2418.88
23136,4517.54
7728,3457.11
25704,4934.44
23992,4509.97
14576,6338.7
4304,2320.79
5160,3334.05
30840,3475.61
18000,3328.9
37688,5233.98
21424,2847.48
35120,4858.27
24,4228.33
36832,4966.67
24848,4672.06
31696,3373.36
16288,2490.18
12008,4656.46
26560,5882.46
19712,3112.9
18856,3324.27
29984,3223.2
6016,3322.57
32552,3867.99
20569,6957.19
29129,7564.69
881,7797.57
28273,8077.15
10297,8023.58
27417,6882.63
39401,7160.66
23137,8213.28
21425,6654.38
22281,7788.09
2593,10423.4
8585,8297.5
23993,8590.05
33409,6923.76
5161,6919.52
19713,6289.1
24849,9095.66
9441,6323.62
35121,7861.22
13721,10089.7
40257,8341.82
29985,6311.62
14577,12177.4
34265,8159.79
16289,8794.05
15433,7247.82
35977,7910.19
26561,11093
30841,6847.78
36833,8193.38
17145,8349.45
7729,6949.95
4305,7692.57
25705,9747.96
1737,8851.86
31697,6584.25
11153,7806.75
25,7406.15
18857,7465.7
38545,10117.4
3449,6498.03
6017,6569.83
18001,7287.29
6873,6778.06
37689,8741.67
32553,7463.92
12009,8477.6
12865,9339.56
28274,8758.38
27418,6717.34
33410,6651.05
2594,15626.1
1738,12542.1
16290,8054.3
7730,8951.61
8586,9610.84
4306,8045.74
9442,5992.36
35122,12122.8
29130,9548.3
23138,11161.2
10298,7853.91
21426,6066.39
34266,8572.46
36834,11398.2
31698,8666.3
18002,8200.77
13722,12705.7
14578,18665.6
26,10926.6
24850,11861.8
3450,6388.57
15434,6618.46
39402,6968.9
882,11412.2
29986,7928.66
22282,7858.16
25706,13070.7
6874,8995.43
5162,8910.28
23994,11645.6
30842,8538.74
6018,8867.06
12866,11637.4
17146,9860.64
38546,17138.7
11154,11327.7
12010,12120.6
26562,16892
40258,8411.11
18858,8075.23
32554,9639.32
35978,11744.1
19714,7084.03
20570,7977.31
37690,12156.4
8587,9665.06
27419,7024.75
22283,10022.1
35123,9845.11
40259,9887.42
34267,9601.81
7731,8499.3
2595,10932.7
39403,6508.04
19715,7859.01
4307,9585.86
15435,7068.53
14579,12014.7
21427,6860.69
23139,9548.51
33411,6119.15
11155,9207.58
17147,8857.95
1739,10464
10299,9205.22
38547,12154.6
20571,8548.41
35979,9807.42
31699,8648.3
29987,8242.96
23995,9937.41
13723,9921.68
30843,8887.82
9443,6264.71
28275,10319.3
29131,9527.49
6019,8244.9
883,9951.11
3451,6946.19
16291,10443.1
32555,9543.71
6875,8724.27
25707,11124.2
26563,11874.4
18859,8461.72
36835,10314.7
5163,8471.97
12011,9663.27
12867,10112.1
18003,8307.21
37691,10189.6
27,9196.85
24851,10566.6
27420,7247.51
34268,6163.8
9444,6628.86
23140,5862.71
7732,4449.09
14580,10320.9
33412,7057.64
21428,7042.83
8588,4834.38
28276,6317.31
40260,6370.38
3452,7642.98
13724,8083.68
2596,9331.06
19716,4085.61
35124,5870.25
12012,6393.99
4308,5963.53
1740,6995.57
20572,4517.21
5164,4555.57
15436,7936.84
26564,9689.97
32556,4883.74
17148,5277.27
884,6136.56
29132,4907.01
36836,6348.41
29988,4243.66
35980,5804.01
22284,5903.06
23996,6072.47
11156,6267.78
38548,9409.75
39404,7182.29
6876,4447.43
28,5569.35
6020,4225
37692,6844.47
10300,6285.67
16292,6939.02
12868,7096.33
18860,4449.73
30844,4371.95
24852,6531.46
25708,7041.63
18004,4559.07
31700,4321.18
2597,7261.66
21429,2727.29
13725,6809.98
20573,3592.37
40261,3693.6
35125,5151.04
33413,3144.91
9445,2869.68
10301,2964.76
8589,4356.49
34269,3021.35
27421,2981.48
3453,2512.21
22285,2621.41
28277,2964.46
23141,4861.54
1741,5955.15
7733,3980.62
24853,5664.87
36837,6087.17
15437,2973.49
885,5509.12
14581,9199.62
4309,2332.67
29133,3752.83
11157,4935.64
5165,3500.55
30845,4061.3
26565,7733.78
19717,3275.08
38549,8222.49
39405,3811.41
17149,4270.36
6021,3795.4
12013,5671.51
23997,5243.59
35981,5583.69
16293,3040.89
12869,6443.4
18861,3724.58
25709,5957.38
6877,4077.5
32557,4317.13
31701,3782.14
37693,6388.83
29989,3555.23
29,4961.19
18005,3753.44
14582,5251.67
7734,4019.76
5166,3918.37
40262,4670.56
27422,5087.56
35126,4651.73
28278,4982.85
10302,4475.07
3454,5565.79
1742,5121.28
39406,5128.75
19718,3433.47
23142,4522.86
15438,5077.46
29134,3823.36
21430,5212.72
2598,4721.74
33414,5342.5
22286,4579.05
8590,3750.66
34270,4874
26566,5252.55
38550,5126.34
13726,4766.1
30846,3433.99
24854,4709.16
9446,4810.41
12014,4634.38
20574,3521.59
4310,4486.83
29990,3613.57
31702,4048.58
23998,5056.73
11158,3805.31
6878,3772.66
35982,4920.27
30,4460.78
886,4205.06
17150,3904.56
36838,4804.56
32558,3844.69
16294,4316.53
12870,4404.52
25710,5019.5
18862,3626.8
18006,3702.1
6022,3908.16
37694,5197.34
33415,5672.83
14583,8778.51
40263,6159.55
21431,5647.15
23143,6116.75
7735,4975.36
15439,5556.2
39407,6118.98
4311,5620.51
9447,5169.19
10303,6018.31
887,5914.91
22287,5922.64
29991,5394.94
3455,5538.56
2599,8210.03
26567,8771.45
38551,8542.85
24855,6418.93
13727,5914.16
29135,6709.86
20575,5807.04
36839,6572.65
28279,6438.46
23999,6202.66
8591,5596.38
34271,5957.05
17151,6128.87
32559,6054.67
31,5978.04
5167,5611.03
25711,6805.4
1743,6378.46
27423,5777.32
11159,6103.14
19719,4837.83
6879,5236.11
31703,5338.47
37695,6402.12
16295,6168.81
35983,6400.16
12871,6000.43
35127,6480.35
18007,5316.8
18863,5188.42
12015,6174.12
30847,5358.64
6023,5358.27
13728,12031.4
21432,6692.58
5168,8329.63
27424,6557.11
23144,10651.5
14584,16665.8
22288,7536.34
3456,6624.85
24856,12601.9
8592,9271.27
19720,7324.17
39408,6604.64
888,11651.4
38552,13789.9
10304,7750.79
1744,11493
7736,8612.3
29136,8855.68
11160,9486.86
34272,8126.22
28280,7918.47
2600,13540.6
15440,6882.66
35984,10618.7
17152,9599.81
40264,7800.49
33416,6861.57
35128,10077.2
29992,7970.28
24000,11592.9
4312,7427.89
16296,8206.93
25712,12083.6
30848,8991.4
37696,11201.7
26568,14397.2
32,10263.8
20576,8063.16
36840,11610.3
9448,6306.39
31704,8426.85
6024,8326.65
12872,11975.5
12016,10925.5
32560,9104.68
6880,9154.27
18864,8657.2
18008,8634.63
33417,4101.84
3457,4032.77
17153,5506.64
22289,3840.67
13729,7597.54
15441,4374.8
35129,6891.97
38553,9300.84
1745,7683.89
23145,6899.97
40265,4620.42
20577,5265.68
8593,5882.11
21433,3984.03
26569,9259.4
19721,4609.82
5169,5113.91
30849,4987.32
7737,5436.95
39409,4868.04
10305,4118.21
889,6510.77
12017,7382.26
4313,3754.09
2601,9011.01
25713,7912.13
28281,4071.76
12873,7054.9
32561,6039.09
33,6703.71
18865,4997.14
24857,7312.38
9449,3934.94
27425,4013.64
29137,5156.86
34273,4202.67
29993,4516.85
14585,10504.4
6025,5055.34
16297,4188.68
18009,4992.85
11161,7208.33
35985,6804.49
6881,5200.98
24001,7042.22
36841,6847.03
31705,5227.87
37697,7672.38
20578,4128.42
22290,5406.44
23146,5228.88
10306,5729.1
19722,3561.39
38554,7646.89
28282,5637.61
40266,5907.32
29138,4920.74
2602,6923.12
18866,3669.91
7738,3884.1
5170,4570.96
30850,3924.91
1746,5154.52
29994,4334.71
39410,6143.19
27426,5816.99
14586,7568.69
34274,5768.79
36842,5376.08
21434,5349.73
34,5086.53
35986,5432.24
3458,6443.04
26570,6957.53
24858,5073.52
890,4765.87
8594,4549.1
9450,5380.46
6026,4288.52
4314,5820.16
37698,5555.44
18010,4138.98
32562,4536.94
11162,5797.17
35130,5687.08
33418,5719.12
13730,5714.49
12018,5814.41
25714,5245.21
16298,6019.48
31706,3606.43
24002,5362.34
6882,3828.26
17154,4658.32
15442,6212.42
12874,5645.66
29995,3704.45
27427,4481.67
26571,7991.44
23147,5706.23
13731,5846.3
29139,4480.96
1747,5893.52
10307,4493.7
17155,4633.49
30851,3886.46
22291,4408.28
2603,7515.62
28283,4813.45
12019,5443.33
35987,5450.19
32563,4494.63
5171,4240.16
3459,4728.85
33419,4860.07
9451,4171.5
891,5176.26
34275,4755.58
6883,3924.19
40267,4773.66
14587,8880.73
19723,3767.13
36843,5623.13
24003,5582.93
11163,5322.41
35131,5652.58
38555,7919
15443,5376.24
7739,3903.17
21435,4759.42
8595,4420.33
18867,4063.33
12875,5402.96
16299,5530.23
35,5204.41
25715,6147.92
20579,3979.78
24859,5654.63
39411,4559.77
6027,3975.72
4315,4724.08
31707,3933.14
18011,4104.03
37699,5923.84
29996,6283.4
38556,9741.38
10308,5506.19
892,8828.63
39412,4487.97
24860,8896.49
27428,5035.32
8596,7034.15
2604,9450.62
28284,5878.99
3460,5033.36
35132,7592.65
35988,7740.93
15444,5499.6
17156,7267.6
11164,7142.39
33420,5095.64
40268,5568.22
22292,5517.49
23148,7758.43
24004,8351.05
16300,6322.66
26572,9923.92
18868,6636.49
19724,5773.72
9452,4486.48
13732,8856.16
34276,5814.12
29140,6632.26
21436,4867.91
20580,6041.06
32564,6936.91
12876,8782.23
25716,8813.23
6884,6952.5
31708,6490.47
30852,6703.83
5172,6696.6
7740,6683.48
37700,8189.07
14588,11757.7
36844,8188.72
6028,6698.83
18012,6892.76
12020,8065.27
36,7962.28
4316,5744.71
1748,8665.64
33421,3336.39
7741,3245.85
22293,2474.55
27429,3472.13
11165,3805.75
8597,3515.76
893,3848.36
3461,3646.91
35133,3781.34
9453,3423.54
2605,4835.13
10309,2499.89
14589,5240.43
24005,3658.77
16301,2753.14
26573,4820.67
32565,3280.18
23149,3753.57
13733,4414.93
39413,3428.22
24861,3748.01
29141,3077.27
20581,2972.35
40269,2674.02
34277,2371.58
4317,2393.32
25717,4060.2
12877,4151.53
6885,3172.84
28285,2495.09
5173,3119.06
38557,4621.41
15445,3717.82
17157,3444.44
